order_id;date;day;day_time;month;year;time;hour
8786;27/05/2022;Jum;27;Mei;2022;20.14.01;20
8787;27/05/2022;Jum;27;Mei;2022;20.47.45;20
8788;27/05/2022;Jum;27;Mei;2022;21.10.40;21
8789;27/05/2022;Jum;27;Mei;2022;22.13.44;22
8790;27/05/2022;Jum;27;Mei;2022;22.19.35;22
8791;27/05/2022;Jum;27;Mei;2022;22.48.03;22
8792;28/05/2022;Sab;28;Mei;2022;11.18.17;11
8793;28/05/2022;Sab;28;Mei;2022;11.32.34;11
8794;28/05/2022;Sab;28;Mei;2022;11.42.39;11
8795;28/05/2022;Sab;28;Mei;2022;11.48.02;11
8796;28/05/2022;Sab;28;Mei;2022;11.53.45;11
8797;28/05/2022;Sab;28;Mei;2022;12.11.39;12
8798;28/05/2022;Sab;28;Mei;2022;12.18.44;12
8799;28/05/2022;Sab;28;Mei;2022;12.22.25;12
8800;28/05/2022;Sab;28;Mei;2022;12.26.36;12
8801;28/05/2022;Sab;28;Mei;2022;12.26.38;12
8802;28/05/2022;Sab;28;Mei;2022;12.31.54;12
8803;28/05/2022;Sab;28;Mei;2022;12.44.34;12
8804;28/05/2022;Sab;28;Mei;2022;12.46.27;12
8805;28/05/2022;Sab;28;Mei;2022;12.51.34;12
8806;28/05/2022;Sab;28;Mei;2022;12.58.11;12
8807;28/05/2022;Sab;28;Mei;2022;13.04.19;13
8808;28/05/2022;Sab;28;Mei;2022;13.04.21;13
8809;28/05/2022;Sab;28;Mei;2022;13.06.35;13
8810;28/05/2022;Sab;28;Mei;2022;13.36.08;13
8811;28/05/2022;Sab;28;Mei;2022;13.50.08;13
8812;28/05/2022;Sab;28;Mei;2022;13.56.53;13
8813;28/05/2022;Sab;28;Mei;2022;14.12.29;14
8814;28/05/2022;Sab;28;Mei;2022;14.13.17;14
8815;28/05/2022;Sab;28;Mei;2022;14.28.47;14
8816;28/05/2022;Sab;28;Mei;2022;14.33.40;14
8817;28/05/2022;Sab;28;Mei;2022;14.55.09;14
8818;28/05/2022;Sab;28;Mei;2022;15.08.31;15
8819;28/05/2022;Sab;28;Mei;2022;15.11.36;15
8820;28/05/2022;Sab;28;Mei;2022;15.19.39;15
8821;28/05/2022;Sab;28;Mei;2022;15.32.51;15
8822;28/05/2022;Sab;28;Mei;2022;15.38.22;15
8823;28/05/2022;Sab;28;Mei;2022;15.43.33;15
8824;28/05/2022;Sab;28;Mei;2022;15.44.02;15
8825;28/05/2022;Sab;28;Mei;2022;15.47.16;15
8826;28/05/2022;Sab;28;Mei;2022;16.17.24;16
8827;28/05/2022;Sab;28;Mei;2022;17.03.31;17
8828;28/05/2022;Sab;28;Mei;2022;17.11.11;17
8829;28/05/2022;Sab;28;Mei;2022;17.15.06;17
8830;28/05/2022;Sab;28;Mei;2022;17.49.50;17
8831;28/05/2022;Sab;28;Mei;2022;18.14.34;18
8832;28/05/2022;Sab;28;Mei;2022;18.22.10;18
8833;28/05/2022;Sab;28;Mei;2022;18.23.52;18
8834;28/05/2022;Sab;28;Mei;2022;18.33.32;18
8835;28/05/2022;Sab;28;Mei;2022;18.42.08;18
8836;28/05/2022;Sab;28;Mei;2022;18.47.09;18
8837;28/05/2022;Sab;28;Mei;2022;18.54.38;18
8838;28/05/2022;Sab;28;Mei;2022;19.05.33;19
8839;28/05/2022;Sab;28;Mei;2022;19.13.53;19
8840;28/05/2022;Sab;28;Mei;2022;19.13.54;19
8841;28/05/2022;Sab;28;Mei;2022;19.15.58;19
8842;28/05/2022;Sab;28;Mei;2022;19.35.27;19
8843;28/05/2022;Sab;28;Mei;2022;19.57.42;19
8844;28/05/2022;Sab;28;Mei;2022;20.16.31;20
8845;28/05/2022;Sab;28;Mei;2022;22.00.57;22
8846;29/05/2022;Mgg;29;Mei;2022;11.18.27;11
8847;29/05/2022;Mgg;29;Mei;2022;11.27.41;11
8848;29/05/2022;Mgg;29;Mei;2022;11.55.24;11
8849;29/05/2022;Mgg;29;Mei;2022;11.59.54;11
8850;29/05/2022;Mgg;29;Mei;2022;12.28.01;12
8851;29/05/2022;Mgg;29;Mei;2022;12.35.22;12
8852;29/05/2022;Mgg;29;Mei;2022;12.39.40;12
8853;29/05/2022;Mgg;29;Mei;2022;12.53.33;12
8854;29/05/2022;Mgg;29;Mei;2022;12.56.55;12
8855;29/05/2022;Mgg;29;Mei;2022;13.03.30;13
8856;29/05/2022;Mgg;29;Mei;2022;13.08.12;13
8857;29/05/2022;Mgg;29;Mei;2022;13.21.21;13
8858;29/05/2022;Mgg;29;Mei;2022;13.21.37;13
8859;29/05/2022;Mgg;29;Mei;2022;13.23.44;13
8860;29/05/2022;Mgg;29;Mei;2022;13.34.29;13
8861;29/05/2022;Mgg;29;Mei;2022;13.44.56;13
8862;29/05/2022;Mgg;29;Mei;2022;13.54.59;13
8863;29/05/2022;Mgg;29;Mei;2022;14.03.48;14
8864;29/05/2022;Mgg;29;Mei;2022;14.17.14;14
8865;29/05/2022;Mgg;29;Mei;2022;14.19.52;14
8866;29/05/2022;Mgg;29;Mei;2022;14.21.14;14
8867;29/05/2022;Mgg;29;Mei;2022;15.00.19;15
8868;29/05/2022;Mgg;29;Mei;2022;15.26.51;15
8869;29/05/2022;Mgg;29;Mei;2022;15.34.52;15
8870;29/05/2022;Mgg;29;Mei;2022;16.10.42;16
8871;29/05/2022;Mgg;29;Mei;2022;16.31.30;16
8872;29/05/2022;Mgg;29;Mei;2022;16.33.35;16
8873;29/05/2022;Mgg;29;Mei;2022;16.53.49;16
8874;29/05/2022;Mgg;29;Mei;2022;16.55.02;16
8875;29/05/2022;Mgg;29;Mei;2022;16.56.32;16
8876;29/05/2022;Mgg;29;Mei;2022;17.27.21;17
8877;29/05/2022;Mgg;29;Mei;2022;17.31.34;17
8878;29/05/2022;Mgg;29;Mei;2022;17.32.06;17
8879;29/05/2022;Mgg;29;Mei;2022;17.36.00;17
8880;29/05/2022;Mgg;29;Mei;2022;18.05.21;18
8881;29/05/2022;Mgg;29;Mei;2022;18.12.35;18
8882;29/05/2022;Mgg;29;Mei;2022;18.27.09;18
8883;29/05/2022;Mgg;29;Mei;2022;18.47.38;18
8884;29/05/2022;Mgg;29;Mei;2022;18.51.24;18
8885;29/05/2022;Mgg;29;Mei;2022;18.55.28;18
8886;29/05/2022;Mgg;29;Mei;2022;18.58.54;18
8887;29/05/2022;Mgg;29;Mei;2022;19.09.56;19
8888;29/05/2022;Mgg;29;Mei;2022;19.10.08;19
8889;29/05/2022;Mgg;29;Mei;2022;19.10.49;19
8890;29/05/2022;Mgg;29;Mei;2022;19.22.42;19
8891;29/05/2022;Mgg;29;Mei;2022;19.35.48;19
8892;29/05/2022;Mgg;29;Mei;2022;19.39.34;19
8893;29/05/2022;Mgg;29;Mei;2022;19.50.24;19
8894;29/05/2022;Mgg;29;Mei;2022;20.06.04;20
8895;29/05/2022;Mgg;29;Mei;2022;20.07.38;20
8896;29/05/2022;Mgg;29;Mei;2022;20.23.07;20
8897;29/05/2022;Mgg;29;Mei;2022;20.31.54;20
8898;29/05/2022;Mgg;29;Mei;2022;20.52.57;20
8899;29/05/2022;Mgg;29;Mei;2022;20.55.03;20
8900;29/05/2022;Mgg;29;Mei;2022;20.56.00;20
8901;29/05/2022;Mgg;29;Mei;2022;20.57.41;20
8902;29/05/2022;Mgg;29;Mei;2022;21.00.15;21
8903;29/05/2022;Mgg;29;Mei;2022;21.07.02;21
8904;29/05/2022;Mgg;29;Mei;2022;21.10.56;21
8905;29/05/2022;Mgg;29;Mei;2022;21.12.31;21
8906;29/05/2022;Mgg;29;Mei;2022;21.31.33;21
8907;29/05/2022;Mgg;29;Mei;2022;21.33.17;21
8908;29/05/2022;Mgg;29;Mei;2022;21.33.26;21
8909;29/05/2022;Mgg;29;Mei;2022;21.36.29;21
8910;29/05/2022;Mgg;29;Mei;2022;22.09.39;22
8911;29/05/2022;Mgg;29;Mei;2022;22.18.04;22
8912;29/05/2022;Mgg;29;Mei;2022;22.42.48;22
8913;29/05/2022;Mgg;29;Mei;2022;22.58.54;22
8914;30/05/2022;Sen;30;Mei;2022;11.39.32;11
8915;30/05/2022;Sen;30;Mei;2022;11.54.03;11
8916;30/05/2022;Sen;30;Mei;2022;12.23.52;12
8917;30/05/2022;Sen;30;Mei;2022;12.45.30;12
8918;30/05/2022;Sen;30;Mei;2022;12.49.05;12
8919;30/05/2022;Sen;30;Mei;2022;12.50.47;12
8920;30/05/2022;Sen;30;Mei;2022;12.51.32;12
8921;30/05/2022;Sen;30;Mei;2022;13.22.13;13
8922;30/05/2022;Sen;30;Mei;2022;13.33.49;13
8923;30/05/2022;Sen;30;Mei;2022;13.43.52;13
8924;30/05/2022;Sen;30;Mei;2022;13.46.55;13
8925;30/05/2022;Sen;30;Mei;2022;14.19.12;14
8926;30/05/2022;Sen;30;Mei;2022;14.20.59;14
8927;30/05/2022;Sen;30;Mei;2022;15.05.57;15
8928;30/05/2022;Sen;30;Mei;2022;15.05.58;15
8929;30/05/2022;Sen;30;Mei;2022;15.29.40;15
8930;30/05/2022;Sen;30;Mei;2022;15.36.13;15
8931;30/05/2022;Sen;30;Mei;2022;15.37.23;15
8932;30/05/2022;Sen;30;Mei;2022;15.37.57;15
8933;30/05/2022;Sen;30;Mei;2022;15.40.54;15
8934;30/05/2022;Sen;30;Mei;2022;15.43.46;15
8935;30/05/2022;Sen;30;Mei;2022;16.00.27;16
8936;30/05/2022;Sen;30;Mei;2022;16.08.31;16
8937;30/05/2022;Sen;30;Mei;2022;16.14.40;16
8938;30/05/2022;Sen;30;Mei;2022;16.17.29;16
8939;30/05/2022;Sen;30;Mei;2022;16.29.33;16
8940;30/05/2022;Sen;30;Mei;2022;16.46.57;16
8941;30/05/2022;Sen;30;Mei;2022;16.53.40;16
8942;30/05/2022;Sen;30;Mei;2022;17.16.20;17
8943;30/05/2022;Sen;30;Mei;2022;17.30.59;17
8944;30/05/2022;Sen;30;Mei;2022;17.44.26;17
8945;30/05/2022;Sen;30;Mei;2022;17.46.53;17
8946;30/05/2022;Sen;30;Mei;2022;18.03.54;18
8947;30/05/2022;Sen;30;Mei;2022;18.24.22;18
8948;30/05/2022;Sen;30;Mei;2022;18.32.05;18
8949;30/05/2022;Sen;30;Mei;2022;18.37.38;18
8950;30/05/2022;Sen;30;Mei;2022;18.42.59;18
8951;30/05/2022;Sen;30;Mei;2022;18.55.31;18
8952;30/05/2022;Sen;30;Mei;2022;19.17.16;19
8953;30/05/2022;Sen;30;Mei;2022;19.25.18;19
8954;30/05/2022;Sen;30;Mei;2022;19.29.07;19
8955;30/05/2022;Sen;30;Mei;2022;20.08.48;20
8956;30/05/2022;Sen;30;Mei;2022;20.10.02;20
8957;30/05/2022;Sen;30;Mei;2022;20.10.18;20
8958;30/05/2022;Sen;30;Mei;2022;20.11.22;20
8959;30/05/2022;Sen;30;Mei;2022;20.34.59;20
8960;30/05/2022;Sen;30;Mei;2022;20.37.25;20
8961;30/05/2022;Sen;30;Mei;2022;20.44.30;20
8962;30/05/2022;Sen;30;Mei;2022;20.54.58;20
8963;30/05/2022;Sen;30;Mei;2022;20.55.19;20
8964;30/05/2022;Sen;30;Mei;2022;20.59.56;20
8965;30/05/2022;Sen;30;Mei;2022;21.01.12;21
8966;30/05/2022;Sen;30;Mei;2022;21.10.21;21
8967;30/05/2022;Sen;30;Mei;2022;21.24.54;21
8968;30/05/2022;Sen;30;Mei;2022;21.26.42;21
8969;30/05/2022;Sen;30;Mei;2022;21.46.49;21
8970;30/05/2022;Sen;30;Mei;2022;22.01.43;22
8971;30/05/2022;Sen;30;Mei;2022;22.21.00;22
8972;30/05/2022;Sen;30;Mei;2022;22.24.36;22
8973;31/05/2022;Sel;31;Mei;2022;12.01.47;12
8974;31/05/2022;Sel;31;Mei;2022;12.53.44;12
8975;31/05/2022;Sel;31;Mei;2022;12.56.08;12
8976;31/05/2022;Sel;31;Mei;2022;13.21.31;13
8977;31/05/2022;Sel;31;Mei;2022;13.25.21;13
8978;31/05/2022;Sel;31;Mei;2022;13.42.09;13
8979;31/05/2022;Sel;31;Mei;2022;13.53.36;13
8980;31/05/2022;Sel;31;Mei;2022;14.00.29;14
8981;31/05/2022;Sel;31;Mei;2022;14.31.40;14
8982;31/05/2022;Sel;31;Mei;2022;14.50.31;14
8983;31/05/2022;Sel;31;Mei;2022;15.23.20;15
8984;31/05/2022;Sel;31;Mei;2022;15.36.02;15
8985;31/05/2022;Sel;31;Mei;2022;15.46.54;15
8986;31/05/2022;Sel;31;Mei;2022;15.52.41;15
8987;31/05/2022;Sel;31;Mei;2022;16.06.45;16
8988;31/05/2022;Sel;31;Mei;2022;16.24.50;16
8989;31/05/2022;Sel;31;Mei;2022;16.35.43;16
8990;31/05/2022;Sel;31;Mei;2022;16.42.10;16
8991;31/05/2022;Sel;31;Mei;2022;16.47.51;16
8992;31/05/2022;Sel;31;Mei;2022;16.53.09;16
8993;31/05/2022;Sel;31;Mei;2022;16.55.12;16
8994;31/05/2022;Sel;31;Mei;2022;17.03.25;17
8995;31/05/2022;Sel;31;Mei;2022;17.27.25;17
8996;31/05/2022;Sel;31;Mei;2022;17.35.41;17
8997;31/05/2022;Sel;31;Mei;2022;17.41.20;17
8998;31/05/2022;Sel;31;Mei;2022;17.49.32;17
8999;31/05/2022;Sel;31;Mei;2022;18.14.12;18
9000;31/05/2022;Sel;31;Mei;2022;18.16.51;18
9001;31/05/2022;Sel;31;Mei;2022;18.31.11;18
9002;31/05/2022;Sel;31;Mei;2022;18.32.05;18
9003;31/05/2022;Sel;31;Mei;2022;18.40.28;18
9004;31/05/2022;Sel;31;Mei;2022;18.43.42;18
9005;31/05/2022;Sel;31;Mei;2022;18.49.11;18
9006;31/05/2022;Sel;31;Mei;2022;19.20.03;19
9007;31/05/2022;Sel;31;Mei;2022;19.31.42;19
9008;31/05/2022;Sel;31;Mei;2022;19.32.34;19
9009;31/05/2022;Sel;31;Mei;2022;19.34.02;19
9010;31/05/2022;Sel;31;Mei;2022;19.35.06;19
9011;31/05/2022;Sel;31;Mei;2022;19.41.03;19
9012;31/05/2022;Sel;31;Mei;2022;20.07.19;20
9013;31/05/2022;Sel;31;Mei;2022;20.43.23;20
9014;31/05/2022;Sel;31;Mei;2022;20.44.50;20
9015;31/05/2022;Sel;31;Mei;2022;20.48.00;20
9016;31/05/2022;Sel;31;Mei;2022;21.01.05;21
9017;31/05/2022;Sel;31;Mei;2022;21.02.01;21
9018;31/05/2022;Sel;31;Mei;2022;21.06.45;21
9019;31/05/2022;Sel;31;Mei;2022;21.15.19;21
9020;31/05/2022;Sel;31;Mei;2022;21.47.28;21
9021;31/05/2022;Sel;31;Mei;2022;22.04.23;22
9022;31/05/2022;Sel;31;Mei;2022;22.11.54;22
9023;01/06/2022;Rab;01;Jun;2022;11.21.45;11
9024;01/06/2022;Rab;01;Jun;2022;11.28.08;11
9025;01/06/2022;Rab;01;Jun;2022;11.28.56;11
9026;01/06/2022;Rab;01;Jun;2022;11.29.05;11
9027;01/06/2022;Rab;01;Jun;2022;11.30.49;11
9028;01/06/2022;Rab;01;Jun;2022;11.33.07;11
9029;01/06/2022;Rab;01;Jun;2022;11.37.40;11
9030;01/06/2022;Rab;01;Jun;2022;11.38.29;11
9031;01/06/2022;Rab;01;Jun;2022;11.45.56;11
9032;01/06/2022;Rab;01;Jun;2022;11.47.49;11
9033;01/06/2022;Rab;01;Jun;2022;12.05.44;12
9034;01/06/2022;Rab;01;Jun;2022;12.08.28;12
9035;01/06/2022;Rab;01;Jun;2022;12.14.04;12
9036;01/06/2022;Rab;01;Jun;2022;12.14.31;12
9037;01/06/2022;Rab;01;Jun;2022;12.18.44;12
9038;01/06/2022;Rab;01;Jun;2022;12.20.31;12
9039;01/06/2022;Rab;01;Jun;2022;12.26.18;12
9040;01/06/2022;Rab;01;Jun;2022;12.42.32;12
9041;01/06/2022;Rab;01;Jun;2022;12.44.56;12
9042;01/06/2022;Rab;01;Jun;2022;12.55.58;12
9043;01/06/2022;Rab;01;Jun;2022;13.15.52;13
9044;01/06/2022;Rab;01;Jun;2022;13.17.55;13
9045;01/06/2022;Rab;01;Jun;2022;13.20.29;13
9046;01/06/2022;Rab;01;Jun;2022;13.25.57;13
9047;01/06/2022;Rab;01;Jun;2022;13.45.22;13
9048;01/06/2022;Rab;01;Jun;2022;13.46.11;13
9049;01/06/2022;Rab;01;Jun;2022;14.14.08;14
9050;01/06/2022;Rab;01;Jun;2022;14.17.13;14
9051;01/06/2022;Rab;01;Jun;2022;14.26.15;14
9052;01/06/2022;Rab;01;Jun;2022;14.31.16;14
9053;01/06/2022;Rab;01;Jun;2022;14.41.05;14
9054;01/06/2022;Rab;01;Jun;2022;14.41.29;14
9055;01/06/2022;Rab;01;Jun;2022;14.42.42;14
9056;01/06/2022;Rab;01;Jun;2022;15.03.46;15
9057;01/06/2022;Rab;01;Jun;2022;15.14.50;15
9058;01/06/2022;Rab;01;Jun;2022;15.33.14;15
9059;01/06/2022;Rab;01;Jun;2022;15.34.12;15
9060;01/06/2022;Rab;01;Jun;2022;15.36.04;15
9061;01/06/2022;Rab;01;Jun;2022;15.39.08;15
9062;01/06/2022;Rab;01;Jun;2022;15.41.57;15
9063;01/06/2022;Rab;01;Jun;2022;15.52.27;15
9064;01/06/2022;Rab;01;Jun;2022;15.54.38;15
9065;01/06/2022;Rab;01;Jun;2022;15.56.47;15
9066;01/06/2022;Rab;01;Jun;2022;16.05.20;16
9067;01/06/2022;Rab;01;Jun;2022;16.20.16;16
9068;01/06/2022;Rab;01;Jun;2022;16.38.22;16
9069;01/06/2022;Rab;01;Jun;2022;16.46.08;16
9070;01/06/2022;Rab;01;Jun;2022;16.57.45;16
9071;01/06/2022;Rab;01;Jun;2022;17.22.55;17
9072;01/06/2022;Rab;01;Jun;2022;17.26.14;17
9073;01/06/2022;Rab;01;Jun;2022;17.52.02;17
9074;01/06/2022;Rab;01;Jun;2022;17.57.11;17
9075;01/06/2022;Rab;01;Jun;2022;18.03.24;18
9076;01/06/2022;Rab;01;Jun;2022;18.08.51;18
9077;01/06/2022;Rab;01;Jun;2022;18.11.49;18
9078;01/06/2022;Rab;01;Jun;2022;18.26.13;18
9079;01/06/2022;Rab;01;Jun;2022;18.39.07;18
9080;01/06/2022;Rab;01;Jun;2022;18.40.58;18
9081;01/06/2022;Rab;01;Jun;2022;18.59.38;18
9082;01/06/2022;Rab;01;Jun;2022;19.11.01;19
9083;01/06/2022;Rab;01;Jun;2022;19.16.51;19
9084;01/06/2022;Rab;01;Jun;2022;19.26.03;19
9085;01/06/2022;Rab;01;Jun;2022;19.35.24;19
9086;01/06/2022;Rab;01;Jun;2022;19.42.36;19
9087;01/06/2022;Rab;01;Jun;2022;19.56.52;19
9088;01/06/2022;Rab;01;Jun;2022;20.03.31;20
9089;01/06/2022;Rab;01;Jun;2022;20.05.40;20
9090;01/06/2022;Rab;01;Jun;2022;20.06.04;20
9091;01/06/2022;Rab;01;Jun;2022;20.08.18;20
9092;01/06/2022;Rab;01;Jun;2022;21.01.55;21
9093;01/06/2022;Rab;01;Jun;2022;21.35.07;21
9094;01/06/2022;Rab;01;Jun;2022;21.51.28;21
9095;02/06/2022;Kam;02;Jun;2022;11.16.50;11
9096;02/06/2022;Kam;02;Jun;2022;11.20.08;11
9097;02/06/2022;Kam;02;Jun;2022;11.22.44;11
9098;02/06/2022;Kam;02;Jun;2022;11.31.50;11
9099;02/06/2022;Kam;02;Jun;2022;11.35.40;11
9100;02/06/2022;Kam;02;Jun;2022;12.11.55;12
9101;02/06/2022;Kam;02;Jun;2022;12.14.18;12
9102;02/06/2022;Kam;02;Jun;2022;12.40.58;12
9103;02/06/2022;Kam;02;Jun;2022;12.53.14;12
9104;02/06/2022;Kam;02;Jun;2022;12.59.12;12
9105;02/06/2022;Kam;02;Jun;2022;13.01.30;13
9106;02/06/2022;Kam;02;Jun;2022;13.05.06;13
9107;02/06/2022;Kam;02;Jun;2022;13.08.27;13
9108;02/06/2022;Kam;02;Jun;2022;13.08.59;13
9109;02/06/2022;Kam;02;Jun;2022;13.13.02;13
9110;02/06/2022;Kam;02;Jun;2022;13.24.21;13
9111;02/06/2022;Kam;02;Jun;2022;13.26.24;13
9112;02/06/2022;Kam;02;Jun;2022;13.39.53;13
9113;02/06/2022;Kam;02;Jun;2022;13.43.04;13
9114;02/06/2022;Kam;02;Jun;2022;13.54.28;13
9115;02/06/2022;Kam;02;Jun;2022;14.29.32;14
9116;02/06/2022;Kam;02;Jun;2022;14.34.49;14
9117;02/06/2022;Kam;02;Jun;2022;14.35.47;14
9118;02/06/2022;Kam;02;Jun;2022;14.38.43;14
9119;02/06/2022;Kam;02;Jun;2022;15.03.27;15
9120;02/06/2022;Kam;02;Jun;2022;15.07.42;15
9121;02/06/2022;Kam;02;Jun;2022;15.08.59;15
9122;02/06/2022;Kam;02;Jun;2022;15.19.03;15
9123;02/06/2022;Kam;02;Jun;2022;15.31.01;15
9124;02/06/2022;Kam;02;Jun;2022;15.49.22;15
9125;02/06/2022;Kam;02;Jun;2022;16.06.14;16
9126;02/06/2022;Kam;02;Jun;2022;16.08.22;16
9127;02/06/2022;Kam;02;Jun;2022;16.08.43;16
9128;02/06/2022;Kam;02;Jun;2022;16.12.58;16
9129;02/06/2022;Kam;02;Jun;2022;16.19.14;16
9130;02/06/2022;Kam;02;Jun;2022;16.43.54;16
9131;02/06/2022;Kam;02;Jun;2022;16.48.51;16
9132;02/06/2022;Kam;02;Jun;2022;16.51.28;16
9133;02/06/2022;Kam;02;Jun;2022;17.00.38;17
9134;02/06/2022;Kam;02;Jun;2022;17.06.55;17
9135;02/06/2022;Kam;02;Jun;2022;17.20.38;17
9136;02/06/2022;Kam;02;Jun;2022;17.51.17;17
9137;02/06/2022;Kam;02;Jun;2022;17.57.09;17
9138;02/06/2022;Kam;02;Jun;2022;18.24.41;18
9139;02/06/2022;Kam;02;Jun;2022;18.36.39;18
9140;02/06/2022;Kam;02;Jun;2022;18.37.42;18
9141;02/06/2022;Kam;02;Jun;2022;18.38.47;18
9142;02/06/2022;Kam;02;Jun;2022;18.59.44;18
9143;02/06/2022;Kam;02;Jun;2022;19.06.19;19
9144;02/06/2022;Kam;02;Jun;2022;19.09.32;19
9145;02/06/2022;Kam;02;Jun;2022;19.11.46;19
9146;02/06/2022;Kam;02;Jun;2022;19.14.13;19
9147;02/06/2022;Kam;02;Jun;2022;19.30.07;19
9148;02/06/2022;Kam;02;Jun;2022;20.42.03;20
9149;02/06/2022;Kam;02;Jun;2022;21.17.24;21
9150;02/06/2022;Kam;02;Jun;2022;21.42.42;21
9151;02/06/2022;Kam;02;Jun;2022;22.05.41;22
9152;02/06/2022;Kam;02;Jun;2022;22.11.13;22
9153;02/06/2022;Kam;02;Jun;2022;22.18.30;22
9154;03/06/2022;Jum;03;Jun;2022;11.33.40;11
9155;03/06/2022;Jum;03;Jun;2022;11.49.34;11
9156;03/06/2022;Jum;03;Jun;2022;11.56.55;11
9157;03/06/2022;Jum;03;Jun;2022;12.00.26;12
9158;03/06/2022;Jum;03;Jun;2022;12.09.32;12
9159;03/06/2022;Jum;03;Jun;2022;12.21.04;12
9160;03/06/2022;Jum;03;Jun;2022;12.24.34;12
9161;03/06/2022;Jum;03;Jun;2022;12.38.29;12
9162;03/06/2022;Jum;03;Jun;2022;12.43.17;12
9163;03/06/2022;Jum;03;Jun;2022;12.49.18;12
9164;03/06/2022;Jum;03;Jun;2022;12.52.06;12
9165;03/06/2022;Jum;03;Jun;2022;12.57.23;12
9166;03/06/2022;Jum;03;Jun;2022;12.57.40;12
9167;03/06/2022;Jum;03;Jun;2022;13.02.21;13
9168;03/06/2022;Jum;03;Jun;2022;13.02.42;13
9169;03/06/2022;Jum;03;Jun;2022;13.08.40;13
9170;03/06/2022;Jum;03;Jun;2022;13.25.34;13
9171;03/06/2022;Jum;03;Jun;2022;13.33.08;13
9172;03/06/2022;Jum;03;Jun;2022;13.35.59;13
9173;03/06/2022;Jum;03;Jun;2022;13.42.09;13
9174;03/06/2022;Jum;03;Jun;2022;13.53.56;13
9175;03/06/2022;Jum;03;Jun;2022;14.24.01;14
9176;03/06/2022;Jum;03;Jun;2022;14.34.27;14
9177;03/06/2022;Jum;03;Jun;2022;14.37.30;14
9178;03/06/2022;Jum;03;Jun;2022;14.45.43;14
9179;03/06/2022;Jum;03;Jun;2022;15.20.16;15
9180;03/06/2022;Jum;03;Jun;2022;15.24.07;15
9181;03/06/2022;Jum;03;Jun;2022;15.34.23;15
9182;03/06/2022;Jum;03;Jun;2022;15.47.25;15
9183;03/06/2022;Jum;03;Jun;2022;16.03.29;16
9184;03/06/2022;Jum;03;Jun;2022;16.18.15;16
9185;03/06/2022;Jum;03;Jun;2022;16.19.51;16
9186;03/06/2022;Jum;03;Jun;2022;16.50.18;16
9187;03/06/2022;Jum;03;Jun;2022;16.55.50;16
9188;03/06/2022;Jum;03;Jun;2022;16.59.46;16
9189;03/06/2022;Jum;03;Jun;2022;17.08.46;17
9190;03/06/2022;Jum;03;Jun;2022;17.11.11;17
9191;03/06/2022;Jum;03;Jun;2022;17.17.33;17
9192;03/06/2022;Jum;03;Jun;2022;17.42.34;17
9193;03/06/2022;Jum;03;Jun;2022;17.44.17;17
9194;03/06/2022;Jum;03;Jun;2022;17.58.16;17
9195;03/06/2022;Jum;03;Jun;2022;18.02.59;18
9196;03/06/2022;Jum;03;Jun;2022;18.59.49;18
9197;03/06/2022;Jum;03;Jun;2022;19.02.28;19
9198;03/06/2022;Jum;03;Jun;2022;19.06.55;19
9199;03/06/2022;Jum;03;Jun;2022;20.07.30;20
9200;03/06/2022;Jum;03;Jun;2022;20.32.54;20
9201;03/06/2022;Jum;03;Jun;2022;20.34.36;20
9202;03/06/2022;Jum;03;Jun;2022;20.46.32;20
9203;03/06/2022;Jum;03;Jun;2022;21.29.08;21
9204;03/06/2022;Jum;03;Jun;2022;21.48.26;21
9205;04/06/2022;Sab;04;Jun;2022;11.21.04;11
9206;04/06/2022;Sab;04;Jun;2022;11.45.36;11
9207;04/06/2022;Sab;04;Jun;2022;12.09.28;12
9208;04/06/2022;Sab;04;Jun;2022;12.13.24;12
9209;04/06/2022;Sab;04;Jun;2022;12.16.41;12
9210;04/06/2022;Sab;04;Jun;2022;12.17.38;12
9211;04/06/2022;Sab;04;Jun;2022;12.24.25;12
9212;04/06/2022;Sab;04;Jun;2022;12.27.59;12
9213;04/06/2022;Sab;04;Jun;2022;12.41.23;12
9214;04/06/2022;Sab;04;Jun;2022;12.41.43;12
9215;04/06/2022;Sab;04;Jun;2022;12.41.57;12
9216;04/06/2022;Sab;04;Jun;2022;13.01.28;13
9217;04/06/2022;Sab;04;Jun;2022;13.11.50;13
9218;04/06/2022;Sab;04;Jun;2022;13.12.32;13
9219;04/06/2022;Sab;04;Jun;2022;13.15.06;13
9220;04/06/2022;Sab;04;Jun;2022;13.20.14;13
9221;04/06/2022;Sab;04;Jun;2022;13.26.40;13
9222;04/06/2022;Sab;04;Jun;2022;13.29.46;13
9223;04/06/2022;Sab;04;Jun;2022;13.48.34;13
9224;04/06/2022;Sab;04;Jun;2022;13.54.36;13
9225;04/06/2022;Sab;04;Jun;2022;14.20.50;14
9226;04/06/2022;Sab;04;Jun;2022;14.38.52;14
9227;04/06/2022;Sab;04;Jun;2022;14.42.20;14
9228;04/06/2022;Sab;04;Jun;2022;14.53.25;14
9229;04/06/2022;Sab;04;Jun;2022;15.03.34;15
9230;04/06/2022;Sab;04;Jun;2022;15.19.18;15
9231;04/06/2022;Sab;04;Jun;2022;15.26.39;15
9232;04/06/2022;Sab;04;Jun;2022;15.35.02;15
9233;04/06/2022;Sab;04;Jun;2022;16.12.31;16
